UNIQUE_CODE,FIRST_ORDER_DATE,LATEST_ORDER_DATE,TENURE_IN_COMPLETE_DAYS,STATUS,GMV_10K_LEVEL_VOICE_PLATFORM,CUISINE_TYPE,SERVICE_TYPE,SERVICE_RATE_PERCENT,ORDER_COUNT_VOICE_PLATFORM,ZIP_CODE,BUSINESS_PHONE_COUNT,WEEKLY_SERVICE_HOURS,TOTAL_MISTAKES_COUNT,AVG_CALL_DURATION_SECONDS
TEST##85972,2023-08-24,2023-11-30,98,canceled,level_2 ($20000 to $29999),chinese_american,full_time,6.99,2072,34287,2,,15,68
TEST##87505,2024-07-15,2024-10-07,84,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,369,75235,2,,24,76
TEST##89638,2025-09-25,2025-10-06,11,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,341,07601,1,70,9,91
TEST##86759,2024-01-10,2024-01-14,4,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,72,31322,2,,8,66
TEST##85787,2023-08-03,2023-12-18,137,canceled,level_0 ($0 to $9999),advanced,full_time,5.6,157,36303,1,,9,96
TEST##85583,2023-05-21,2024-08-11,448,canceled,level_2 ($20000 to $29999),chinese_american,part_time,7.59,1350,02019,2,,12,115
TEST##89313,2025-06-13,2025-10-06,115,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,2340,60007,1,59,16,84
TEST##85122,2023-02-02,2025-10-06,977,active,level_1 ($10000 to $19999),chinese_american,full_time,8,19523,08003,2,68,71,87
TEST##89612,2025-09-12,2025-10-06,24,active,level_7 ($70000 to $79999),chinese_american,full_time,8.39,2665,08105,2,80,66,100
TEST##85116,2023-02-04,2025-06-27,874,canceled,level_1 ($10000 to $19999),chinese_japanese,part_time,6.99,8365,37416,1,18,37,84
TEST##89277,2025-05-15,2025-10-06,144,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,94,87110,2,62,37,56
TEST##85801,2023-07-26,2025-10-05,802,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,25351,23124,2,59,73,65
TEST##87988,2024-12-15,2025-10-06,295,active,level_2 ($20000 to $29999),chinese_american,full_time,8.39,10852,06105,2,79,96,104
TEST##89211,2025-04-02,2025-10-06,187,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,2320,32174,2,65,26,66
TEST##86895,2024-03-09,2025-08-06,515,active,level_0 ($0 to $9999),japanese,full_time,6.99,2111,11206,2,85,35,88
TEST##85901,2023-09-07,2023-10-05,28,suspended,level_3 ($30000 to $39999),chinese_american,part_time,7.79,558,21015,2,,10,114
TEST##89085,2025-02-11,2025-03-13,30,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,90,18042,1,,7,104
TEST##86385,2023-11-14,2023-11-24,10,suspended,level_0 ($0 to $9999),chinese_american,full_time,6.99,47,10940,1,,3,151
TEST##86108,2023-09-30,2023-10-11,11,suspended,level_1 ($10000 to $19999),chinese_american,full_time,7.59,103,07444,2,,2,110
TEST##87607,2024-08-15,2024-08-21,6,canceled,level_0 ($0 to $9999),advanced,full_time,6.99,12,92054,1,,3,91
TEST##86039,2023-08-31,2023-08-31,0,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,4,33607,2,,1,77
TEST##86657,2024-01-04,2024-03-07,63,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,320,07840,1,,1,87
TEST##86238,2023-10-13,2023-10-14,1,suspended,level_0 ($0 to $9999),chinese_american,full_time,6.99,22,81632,1,,1,136
TEST##85571,2023-05-31,2023-07-23,53,suspended,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,5,53704,1,,1,45
TEST##87827,2024-11-01,2025-10-05,338,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,4447,33897,1,61,19,83
TEST##89191,2025-03-22,2025-09-17,179,active,level_2 ($20000 to $29999),chinese_american,full_time,8.39,5861,40216,2,,75,104
TEST##86015,2023-08-28,2025-10-05,769,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,34450,30127,2,53,88,75
TEST##89539,2025-08-13,2025-10-03,51,active,level_5 ($50000 to $59999),chinese_american,full_time,6.99,3060,48135,2,10,65,103
TEST##86766,2024-01-10,2025-10-05,634,active,level_2 ($20000 to $29999),chinese_american,full_time,6.79,19370,61550,2,64,25,71
TEST##86303,2023-10-27,2025-10-05,709,active,level_2 ($20000 to $29999),chinese_american,full_time,7.59,17144,10522,1,69,97,94
TEST##89307,2025-05-29,2025-08-07,70,canceled,level_1 ($10000 to $19999),chinese_american,full_time,7.59,949,85304,2,61,25,89
TEST##89017,2024-12-27,2025-10-06,283,active,level_2 ($20000 to $29999),chinese_american,full_time,7.59,7919,32548,1,66,28,83
TEST##87822,2024-10-18,2025-10-06,353,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,2605,43205,2,67,9,80
TEST##87711,2024-09-17,2024-10-29,42,suspended,level_0 ($0 to $9999),advanced,full_time,6.99,373,70433,1,,2,92
TEST##85982,2023-08-31,2023-10-02,32,suspended,level_1 ($10000 to $19999),chinese_american,full_time,8,700,45324,2,,10,81
TEST##87317,2024-06-20,2025-01-11,205,canceled,level_1 ($10000 to $19999),advanced,full_time,6.99,1613,32819,2,,12,93
TEST##87552,2024-07-25,2024-08-04,10,suspended,level_1 ($10000 to $19999),chinese_american,full_time,6.99,122,91324,1,,5,107
TEST##86572,2023-12-08,2025-10-05,667,active,level_2 ($20000 to $29999),chinese_japanese,full_time,6.99,16763,61032,1,57,36,73
TEST##85688,2023-06-28,2025-10-05,830,active,level_1 ($10000 to $19999),chinese_japanese,full_time,6.99,10828,32327,1,59,55,82
TEST##87831,2024-10-22,2025-10-06,349,active,level_4 ($40000 to $49999),chinese_american,part_time,6.99,15519,29488,1,34,58,68
TEST##89091,2025-02-13,2025-10-06,235,active,level_2 ($20000 to $29999),chinese_american,full_time,7.79,7242,33463,1,81,50,99
TEST##87736,2024-09-18,2025-10-05,382,active,level_2 ($20000 to $29999),chinese_american,full_time,7.59,7472,74438,2,62,23,83
TEST##86951,2024-02-22,2025-10-04,590,active,level_1 ($10000 to $19999),chinese_american,part_time,6,5525,89166,1,6,45,92
TEST##86886,2024-02-10,2025-01-06,331,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,2745,37013,2,,8,74
TEST##87267,2024-05-28,2025-10-06,496,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,12262,19468,2,72,64,73
TEST##89308,2025-06-01,2025-10-06,127,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,4708,44270,1,64,34,58
TEST##89657,2025-10-01,2025-10-02,1,pause,level_2 ($20000 to $29999),chinese_american,full_time,,60,07058,1,60,14,154
TEST##85712,2023-06-30,2023-07-29,29,canceled,level_1 ($10000 to $19999),advanced,part_time,6.99,194,30120,2,,7,81
TEST##89381,2025-07-18,2025-10-06,80,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,1031,31539,2,66,15,85
TEST##89573,2025-08-25,2025-10-06,42,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,1025,53147,2,62,13,67
TEST##86391,2023-11-14,2023-12-17,33,suspended,level_0 ($0 to $9999),advanced,full_time,6.99,80,19140,1,,6,87
TEST##85881,2023-08-05,2025-10-05,792,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,3490,54016,1,62,11,62
TEST##87022,2024-03-06,2025-10-04,577,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,13439,70346,1,28,50,72
TEST##85231,2023-03-17,2025-10-06,934,active,level_1 ($10000 to $19999),chinese_american,full_time,6.59,24332,11420,2,75,183,95
TEST##85239,2023-03-18,2025-10-06,933,active,level_3 ($30000 to $39999),chinese_american,part_time,6.99,34808,34292,2,39,122,80
TEST##85158,2023-02-27,2023-09-30,215,canceled,level_4 ($40000 to $49999),chinese_american,full_time,7.59,9304,40229,1,,67,112
TEST##87065,2024-03-20,2025-10-06,565,active,level_3 ($30000 to $39999),chinese_american,part_time,6.99,22072,31407,1,30,66,66
TEST##85559,2023-05-11,2025-10-05,878,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,24019,30281,2,18,105,82
TEST##86229,2023-10-08,2024-12-31,450,canceled,level_0 ($0 to $9999),chinese_american,full_time,8,1870,80205,2,,39,116
TEST##85097,2023-01-31,2025-07-24,905,canceled,level_1 ($10000 to $19999),chinese_american,full_time,8.39,14656,11206,1,76,59,99
TEST##86916,2024-02-20,2025-10-05,593,active,level_1 ($10000 to $19999),advanced,full_time,6.99,6948,60452,1,67,53,92
TEST##87929,2024-11-29,2025-10-06,311,active,level_4 ($40000 to $49999),chinese_american,part_time,8.19,12602,06606,2,24,60,87
TEST##89582,2025-08-31,2025-10-05,35,active,level_1 ($10000 to $19999),chinese_american,part_time,7.79,233,13501,2,11,17,95
TEST##85162,2023-02-11,2025-03-09,757,canceled,level_1 ($10000 to $19999),chinese_american,full_time,6.99,7502,64070,1,,33,83
TEST##87502,2024-07-30,2025-10-06,433,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,8761,33525,1,66,16,69
TEST##86762,2024-01-07,2024-02-13,37,suspended,level_3 ($30000 to $39999),advanced,full_time,8.45,1569,67203,2,,9,100
TEST##85261,2023-03-15,2023-06-07,84,canceled,level_2 ($20000 to $29999),japanese,part_time,8.99,3394,27401,2,,44,110
TEST##89121,2025-02-27,2025-10-05,220,active,level_2 ($20000 to $29999),chinese_american,full_time,7.59,2033,11779,1,66,15,82
TEST##85829,2023-07-29,2024-12-11,501,canceled,level_1 ($10000 to $19999),chinese_american,part_time,6.5,8749,45011,2,,47,72
TEST##85632,2023-06-06,2023-12-29,206,canceled,level_3 ($30000 to $39999),chinese_american,part_time,6.99,3193,14606,2,,15,76
TEST##85851,2023-08-01,2023-11-11,102,canceled,level_3 ($30000 to $39999),chinese_american,full_time,6.99,3352,14530,2,,18,58
TEST##86771,2024-01-09,2024-12-22,348,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,1563,12182,1,,11,94
TEST##89026,2025-01-05,2025-02-23,49,suspended,level_0 ($0 to $9999),japanese,full_time,6.99,60,20878,1,79,3,67
TEST##85903,2023-08-19,2025-10-06,779,active,level_2 ($20000 to $29999),chinese_american,full_time,8.59,20639,07666,3,85,234,89
TEST##85871,2025-08-24,2025-10-05,42,active,level_3 ($30000 to $39999),chinese_american,full_time,7.59,1369,33322,3,69,35,114
TEST##86966,2024-02-26,2024-07-24,149,suspended,level_0 ($0 to $9999),advanced,full_time,6.99,799,21212,2,,12,65
TEST##85725,2023-06-29,2025-10-06,830,active,level_6 ($60000 to $69999),advanced,full_time,7.99,68596,11706,2,75,309,98
TEST##85662,2023-06-27,2025-10-05,831,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,22768,14072,1,28,22,64
TEST##89593,2025-09-03,2025-10-06,33,active,level_3 ($30000 to $39999),chinese_american,full_time,7.79,1117,11717,1,70,49,76
TEST##85356,2023-04-20,2025-10-05,899,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,22074,19608,2,64,53,70
TEST##89596,2025-09-06,2025-10-04,28,active,level_4 ($40000 to $49999),chinese_american,part_time,8.19,952,07753,2,25,27,102
TEST##86358,2023-11-10,2024-01-22,73,canceled,level_4 ($40000 to $49999),chinese_american,full_time,8,2260,60418,2,,23,100
TEST##85031,2023-01-05,2023-01-06,1,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,7,97424,,,6,224
TEST##89092,2025-02-26,2025-10-06,222,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,1182,11520,1,68,12,109
TEST##87119,2024-04-11,2025-10-05,542,active,level_3 ($30000 to $39999),chinese_american,part_time,6.99,5957,21793,2,24,11,66
TEST##85329,2023-04-12,2023-04-14,2,suspended,level_0 ($0 to $9999),japanese,full_time,6.99,11,06880,1,,6,175
TEST##89636,2025-09-23,2025-10-03,10,active,level_4 ($40000 to $49999),chinese_american,full_time,6.99,298,13029,2,27,21,96
TEST##85167,2023-02-12,2025-10-06,967,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,24278,27103,1,67,67,61
TEST##85925,2023-08-18,2025-10-06,780,active,level_1 ($10000 to $19999),chinese_american,full_time,8.39,16592,34232,2,60,177,85
TEST##87632,2024-08-21,2024-09-09,19,canceled,level_4 ($40000 to $49999),chinese_american,full_time,8.39,1422,10469,2,,38,94
TEST##85331,2023-04-07,2024-12-31,634,suspended,level_2 ($20000 to $29999),chinese_american,part_time,6.99,4827,22942,2,14,22,71
TEST##86679,2024-01-05,2024-01-30,25,suspended,level_2 ($20000 to $29999),chinese_american,full_time,6.99,662,32812,2,,21,106
TEST##89212,2025-04-02,2025-10-05,186,active,level_1 ($10000 to $19999),chinese_american,full_time,7.59,1764,60089,1,58,26,92
TEST##87637,2024-08-20,2024-09-02,13,canceled,level_1 ($10000 to $19999),chinese_american,full_time,8.19,263,R87637,,,15,105
TEST##85891,2023-08-12,2024-03-01,202,canceled,level_1 ($10000 to $19999),chinese_american,part_time,6.99,2087,80601,2,,30,88
TEST##86601,2023-12-14,2024-08-03,233,canceled,level_1 ($10000 to $19999),chinese_american,full_time,6.99,3366,32046,1,,9,69
TEST##86569,2023-12-08,2025-10-06,668,active,level_0 ($0 to $9999),advanced,full_time,6.99,3441,02072,2,80,67,118
TEST##86097,2023-09-07,2025-10-06,760,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,26057,45371,2,73,38,63
TEST##87878,2024-07-31,2025-10-06,432,active,level_7 ($70000 to $79999),pizza,full_time,7.99,35337,19121,1,91,154,90
TEST##86088,2023-09-19,2025-10-05,747,active,level_2 ($20000 to $29999),advanced,full_time,6.99,18549,33054,1,67,212,100
TEST##86768,2024-01-08,2025-10-06,637,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,23585,29715,2,66,29,64
TEST##85869,2023-08-11,2025-10-03,784,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,8357,13495,2,3,49,72
TEST##85333,2023-04-06,2025-10-05,913,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,14022,37075,2,64,44,74
TEST##87729,2024-09-19,2025-10-05,381,active,level_1 ($10000 to $19999),chinese_american,part_time,7.99,6563,08201,2,27,34,101
TEST##86698,2024-01-02,2025-10-06,643,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,10377,43054,2,73,30,65
TEST##85096,2023-01-28,2025-10-06,982,active,level_2 ($20000 to $29999),advanced,full_time,7.59,16107,75087,2,67,172,109
TEST##87083,2024-03-29,2025-10-05,555,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,23551,28450,1,64,47,69
TEST##89357,2025-07-01,2025-10-05,96,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,1592,62704,2,62,14,72
TEST##87921,2024-11-23,2025-03-20,117,canceled,level_1 ($10000 to $19999),chinese_american,full_time,7.59,1382,60020,2,,17,81
TEST##87689,2024-09-14,2025-10-06,387,active,level_0 ($0 to $9999),advanced,part_time,8.29,2878,19149,2,39,18,120
TEST##86125,2023-09-21,2023-10-23,32,canceled,level_3 ($30000 to $39999),chinese_japanese,full_time,7.89,1216,16508,2,,6,99
TEST##85957,2023-08-30,2024-05-31,275,canceled,level_0 ($0 to $9999),japanese,part_time,6.99,3643,54016,2,,41,84
TEST##85702,2023-06-30,2024-05-29,334,suspended,level_0 ($0 to $9999),chinese_american,part_time,6.99,14,76541,3,,6,133
TEST##89166,2025-03-14,2025-10-05,205,active,level_1 ($10000 to $19999),chinese_american,full_time,7.59,2958,60609,1,60,22,89
TEST##87188,2024-05-10,2024-07-12,63,canceled,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,170,77479,1,,3,84
TEST##82220,2025-08-20,2025-09-23,34,active,level_0 ($0 to $9999),pizza,full_time,,12,11101,1,84,,72
TEST##85507,2023-04-30,2023-05-03,3,suspended,level_0 ($0 to $9999),advanced,full_time,6.49,15,89146,1,,,99
TEST##89008,2024-12-22,2025-01-23,32,suspended,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,105,80524,1,77,,73
TEST##86556,2023-12-01,2024-01-08,38,suspended,level_0 ($0 to $9999),chinese_american,part_time,7.99,40,22405,2,,,110
TEST##87996,2025-01-02,2025-01-05,3,suspended,level_0 ($0 to $9999),chinese_american,full_time,6.99,23,92243,1,62,,80
TEST##85685,2023-06-18,2025-10-06,841,active,level_4 ($40000 to $49999),chinese_american,full_time,6.5,24834,47250,2,67,193,70
TEST##85698,2023-08-10,2025-10-05,787,active,level_6 ($60000 to $69999),chinese_american,full_time,7.79,55400,18052,3,67,274,99
TEST##89013,2024-12-25,2025-10-06,285,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,3991,48144,2,63,20,70
TEST##87858,2024-11-02,2024-12-20,48,suspended,level_2 ($20000 to $29999),unknown,full_time,6.99,935,59230,1,62,8,83
TEST##87085,2024-04-02,2025-10-05,551,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,18992,35214,1,59,80,74
TEST##87007,2024-03-06,2025-01-22,322,canceled,level_1 ($10000 to $19999),chinese_american,full_time,6.99,5507,44203,2,,29,71
TEST##86011,2023-08-31,2024-10-08,404,canceled,level_1 ($10000 to $19999),japanese,full_time,6.99,6349,35405,2,,20,78
TEST##87662,2024-09-10,2025-10-05,390,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,4124,19133,1,49,59,93
TEST##86312,2023-10-31,2025-04-18,535,suspended,level_2 ($20000 to $29999),chinese_american,full_time,8.19,10862,08360,2,69,101,79
TEST##85771,2023-07-09,2025-10-05,819,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,16377,46936,1,48,32,60
TEST##89355,2025-06-29,2025-10-05,98,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,1260,12010,2,63,13,82
TEST##89192,2025-03-24,2025-10-06,196,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,3952,48237,2,66,23,101
TEST##86938,2024-02-16,2025-10-06,598,active,level_2 ($20000 to $29999),chinese_japanese,full_time,6.99,20394,39705,1,77,126,71
TEST##85989,2023-09-01,2024-08-29,363,canceled,level_1 ($10000 to $19999),chinese_american,full_time,8.59,3497,63043,1,,39,124
TEST##85018,2023-01-19,2025-10-06,991,active,level_4 ($40000 to $49999),advanced,full_time,5.1,30331,70065,1,79,118,85
TEST##87009,2024-03-05,2025-10-03,577,active,level_1 ($10000 to $19999),chinese_american,part_time,7.59,5642,53546,2,16,26,79
TEST##89126,2025-03-01,2025-10-05,218,active,level_2 ($20000 to $29999),chinese_american,full_time,7.59,3845,30542,2,65,28,82
TEST##85278,2023-03-25,2023-11-19,239,canceled,level_6 ($60000 to $69999),chinese_american,part_time,6.99,358,17067,2,,10,79
TEST##85367,2023-04-22,2023-05-18,26,suspended,level_2 ($20000 to $29999),chinese_japanese,full_time,6.99,550,43068,2,,14,89
TEST##89171,2025-03-12,2025-10-04,206,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,2611,53901,2,16,17,74
TEST##86211,2023-10-07,2023-10-14,7,suspended,level_4 ($40000 to $49999),chinese_american,part_time,6.99,167,27909,2,,5,73
TEST##86307,2023-10-31,2025-01-07,434,suspended,level_3 ($30000 to $39999),chinese_american,part_time,6.99,1419,12834,2,,5,64
TEST##87989,2024-12-18,2025-10-05,291,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,4125,30204,2,61,7,80
TEST##87663,2024-08-27,2025-10-06,405,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,1662,62821,1,67,3,61
TEST##89075,2025-02-01,2025-10-05,246,active,level_0 ($0 to $9999),japanese,full_time,6.99,331,23236,2,56,2,62
TEST##85203,2023-02-24,2025-10-05,954,active,level_3 ($30000 to $39999),chinese_american,full_time,8.19,34635,11713,1,63,195,86
TEST##85582,2023-05-24,2024-04-09,321,suspended,level_1 ($10000 to $19999),advanced,full_time,6.99,3431,32304,1,,32,108
TEST##87558,2024-09-12,2025-10-05,388,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,13109,07055,1,66,59,73
TEST##85009,2023-01-09,2025-10-06,1001,active,level_2 ($20000 to $29999),advanced,full_time,7.69,14942,01938,2,65,59,93
TEST##85067,2023-01-17,2024-02-11,390,canceled,level_3 ($30000 to $39999),chinese_american,full_time,8.39,16890,19128,3,,69,87
TEST##87595,2024-08-07,2025-10-06,425,active,level_0 ($0 to $9999),chinese_american,part_time,6.99,4042,28211,2,42,19,64
TEST##86116,2023-10-04,2025-10-03,730,active,level_4 ($40000 to $49999),chinese_american,part_time,6.99,6004,13104,2,5,34,80
TEST##85631,2023-06-05,2025-07-31,787,active,level_1 ($10000 to $19999),japanese,full_time,6.99,8140,33578,1,70,61,82
TEST##85805,2023-07-26,2023-08-20,25,suspended,level_5 ($50000 to $59999),chinese_japanese,full_time,6.99,1383,37321,1,,15,83
TEST##87099,2024-04-15,2024-10-30,198,canceled,level_1 ($10000 to $19999),chinese_american,full_time,7.79,2985,33431,2,,52,102
TEST##87235,2024-05-16,2025-02-25,285,canceled,level_3 ($30000 to $39999),chinese_american,part_time,8.39,4319,12206,2,,37,102
TEST##87903,2024-12-04,2025-08-09,248,suspended,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,38,60501,1,79,3,67
TEST##87293,2024-06-12,2025-10-06,481,active,level_1 ($10000 to $19999),chinese_american,part_time,6.99,9613,12542,2,27,21,64
TEST##87685,2024-08-30,2024-12-20,112,canceled,level_0 ($0 to $9999),advanced,full_time,6.99,1484,75038,2,,23,115
TEST##85587,2023-05-25,2023-08-25,92,canceled,level_2 ($20000 to $29999),chinese_american,part_time,6.99,689,17601,2,,15,64
TEST##89507,2025-07-28,2025-10-06,70,active,level_1 ($10000 to $19999),chinese_american,full_time,7.79,1583,33756,2,78,12,94
TEST##89555,2025-08-13,2025-10-05,53,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,1231,28306,2,24,9,79
